GridIndex, TrialID, ISA, lAnalysis1.nGo, lAnalysis1.nNoGo, lAnalysis1.nPause, lAnalysis1.dPrGrtMAV, bISAAnalysisRun
1, 520, 2, 1, 0, 0, 1, 1
1, 521, 2, 1, 0, 0, 1, 1
1, 522, 2, 1, 0, 0, 1, 1
1, 523, 2, 1, 0, 0, 1, 1
1, 524, 2, 1, 0, 0, 1, 1
1, 525, 2, 1, 0, 0, 1, 1
1, 526, 2, 1, 0, 0, 1, 1
1, 527, 2, 1, 0, 0, 1, 1
1, 528, 2, 1, 0, 0, 1, 1
1, 529, 2, 1, 0, 0, 1, 1
1, 530, 2, 1, 0, 0, 1, 1
1, 531, 2, 1, 0, 0, 1, 1
1, 532, 2, 1, 0, 0, 1, 1
1, 533, 2, 1, 0, 0, 1, 1
1, 534, 2, 1, 0, 0, 1, 1
1, 535, 2, 1, 0, 0, 1, 1
1, 536, 2, 1, 0, 0, 1, 1
1, 537, 2, 1, 0, 0, 1, 1
1, 538, 2, 1, 0, 0, 1, 1
1, 539, 2, 1, 0, 0, 1, 1
1, 540, 2, 1, 0, 0, 1, 1
1, 541, 2, 1, 0, 0, 1, 1
1, 542, 2, 1, 0, 0, 1, 1
1, 543, 2, 1, 0, 0, 1, 1
1, 544, 2, 1, 0, 0, 1, 1
1, 545, 2, 1, 0, 0, 1, 1
1, 546, 2, 1, 0, 0, 1, 1
1, 547, 2, 1, 0, 0, 1, 1
1, 548, 2, 1, 0, 0, 1, 1
1, 549, 2, 1, 0, 0, 1, 1
1, 550, 2, 1, 0, 0, 1, 1
1, 551, 2, 1, 0, 0, 1, 1
1, 552, 2, 1, 0, 0, 1, 1
1, 553, 2, 1, 0, 0, 1, 1
1, 554, 2, 1, 0, 0, 1, 1
1, 555, 2, 1, 0, 0, 1, 1
1, 556, 2, 1, 0, 0, 1, 1
1, 557, 2, 1, 0, 0, 1, 1
1, 558, 2, 1, 0, 0, 1, 1
1, 559, 2, 1, 0, 0, 1, 1
1, 560, 2, 1, 0, 0, 1, 1
1, 561, 2, 1, 0, 0, 1, 1
1, 562, 2, 1, 0, 0, 1, 1
1, 563, 2, 1, 0, 0, 1, 1
1, 564, 2, 1, 0, 0, 1, 1
1, 565, 2, 1, 0, 0, 1, 1
1, 566, 2, 1, 0, 0, 1, 1
1, 567, 2, 1, 0, 0, 1, 1
1, 568, 2, 1, 0, 0, 0.999466666666667, 1
1, 569, 2, 1, 0, 0, 1, 1
1, 570, 2, 1, 0, 0, 1, 1
1, 571, 2, 1, 0, 0, 1, 1
1, 572, 2, 1, 0, 0, 1, 1
1, 573, 2, 1, 0, 0, 1, 1
1, 574, 2, 1, 0, 0, 0.999733333333333, 1
1, 575, 2, 1, 0, 0, 1, 1
1, 576, 2, 1, 0, 0, 1, 1
1, 577, 2, 1, 0, 0, 1, 1
1, 578, 2, 1, 0, 0, 1, 1
1, 579, 2, 1, 0, 0, 0.999733333333333, 1
1, 580, 2, 1, 0, 0, 1, 1
1, 581, 2, 1, 0, 0, 1, 1
1, 582, 2, 1, 0, 0, 1, 1
1, 583, 2, 1, 0, 0, 1, 1
1, 584, 2, 1, 0, 0, 1, 1
1, 585, 2, 1, 0, 0, 1, 1
1, 586, 2, 1, 0, 0, 0.999866666666667, 1
1, 587, 2, 1, 0, 0, 0.998533333333333, 1
1, 588, 2, 1, 0, 0, 1, 1
1, 589, 2, 1, 0, 0, 1, 1
1, 590, 2, 1, 0, 0, 1, 1
1, 591, 2, 1, 0, 0, 1, 1
1, 592, 2, 1, 0, 0, 1, 1
1, 593, 2, 1, 0, 0, 1, 1
1, 594, 2, 1, 0, 0, 1, 1
1, 595, 2, 1, 0, 0, 1, 1
1, 596, 2, 1, 0, 0, 1, 1
1, 597, 2, 1, 0, 0, 1, 1
1, 598, 2, 1, 0, 0, 1, 1
1, 599, 2, 1, 0, 0, 1, 1
1, 600, 2, 1, 0, 0, 1, 1
1, 601, 2, 0, 0, 1, 0.207866666666667, 1
1, 602, 2, 0, 0, 1, 0.618133333333333, 1
1, 603, 2, 0, 0, 1, 0.146266666666667, 1
1, 604, 2, 0, 0, 1, 0.3488, 1
1, 605, 2, 0, 0, 1, 0.4624, 1
1, 606, 2, 0, 0, 1, 0.261066666666667, 1
1, 607, 2, 0, 0, 1, 0.5636, 1
1, 608, 2, 0, 0, 1, 0.8048, 1
1, 609, 2, 0, 0, 1, 0.5188, 1
1, 610, 2, 0, 0, 1, 0.1004, 1
1, 611, 2, 0, 0, 1, 0.6052, 1
1, 612, 2, 1, 0, 0, 0.9912, 1
1, 613, 2, 0, 0, 1, 0.433066666666667, 1
1, 614, 2, 0, 0, 1, 0.135333333333333, 1
1, 615, 2, 0, 0, 1, 0.309466666666667, 1
1, 616, 2, 0, 0, 1, 0.6524, 1
1, 617, 2, 0, 0, 1, 0.596266666666667, 1
1, 618, 2, 0, 0, 1, 0.110933333333333, 1
1, 619, 2, 0, 0, 1, 0.185333333333333, 1
1, 620, 2, 0, 0, 1, 0.700266666666667, 1
1, 621, 2, 0, 0, 1, 0.4056, 1
1, 622, 2, 0, 0, 1, 0.934, 1
1, 623, 2, 0, 0, 1, 0.521333333333333, 1
1, 624, 2, 0, 0, 1, 0.793333333333333, 1
1, 625, 2, 0, 0, 1, 0.5996, 1
1, 626, 2, 0, 0, 1, 0.8196, 1
1, 627, 2, 0, 0, 1, 0.534133333333333, 1
1, 628, 2, 0, 0, 1, 0.3896, 1
1, 629, 2, 0, 0, 1, 0.4064, 1
1, 630, 2, 0, 0, 1, 0.293733333333333, 1
1, 631, 2, 0, 0, 1, 0.738133333333333, 1
1, 632, 2, 0, 0, 1, 0.225866666666667, 1
1, 633, 2, 0, 0, 1, 0.338533333333333, 1
1, 634, 2, 0, 1, 0, 0.0653333333333333, 1
1, 635, 2, 0, 0, 1, 0.581066666666667, 1
1, 636, 2, 0, 0, 1, 0.909333333333333, 1
1, 637, 2, 0, 1, 0, 0.0261333333333333, 1
1, 638, 2, 0, 0, 1, 0.7892, 1
1, 639, 2, 1, 0, 0, 0.9924, 1
1, 640, 2, 0, 0, 1, 0.2868, 1
1, 641, 2, 0, 0, 1, 0.846533333333333, 1
1, 642, 2, 0, 0, 1, 0.456533333333333, 1
1, 643, 2, 0, 0, 1, 0.848133333333333, 1
1, 644, 2, 0, 1, 0, 0.0376, 1
1, 645, 2, 0, 0, 1, 0.552533333333333, 1
1, 646, 2, 0, 0, 1, 0.192666666666667, 1
1, 647, 2, 0, 0, 1, 0.322, 1
1, 648, 2, 0, 0, 1, 0.865866666666667, 1
1, 649, 2, 0, 0, 1, 0.461866666666667, 1
1, 650, 2, 0, 0, 1, 0.736266666666667, 1
1, 651, 2, 0, 0, 1, 0.7496, 1
1, 652, 2, 0, 0, 1, 0.910666666666667, 1
1, 653, 2, 0, 1, 0, 0.0834666666666667, 1
1, 654, 2, 0, 0, 1, 0.8484, 1
1, 655, 2, 0, 0, 1, 0.519333333333333, 1
1, 656, 2, 0, 0, 1, 0.798533333333333, 1
1, 657, 2, 0, 0, 1, 0.759866666666667, 1
1, 658, 2, 0, 0, 1, 0.146266666666667, 1
1, 659, 2, 0, 0, 1, 0.160666666666667, 1
1, 660, 2, 0, 0, 1, 0.193866666666667, 1
1, 661, 2, 0, 0, 1, 0.714533333333333, 1
1, 662, 2, 0, 0, 1, 0.946533333333333, 1
1, 663, 2, 0, 0, 1, 0.1556, 1
1, 664, 2, 1, 0, 0, 0.994666666666667, 1
1, 665, 2, 0, 0, 1, 0.179733333333333, 1
1, 666, 2, 0, 1, 0, 0.0342666666666667, 1
1, 667, 2, 0, 0, 1, 0.888266666666667, 1
1, 668, 2, 0, 0, 1, 0.398533333333333, 1
1, 669, 2, 1, 0, 0, 0.980266666666667, 1
1, 670, 2, 0, 0, 1, 0.2784, 1
1, 671, 2, 0, 0, 1, 0.231333333333333, 1
1, 672, 2, 0, 0, 1, 0.922666666666667, 1
1, 673, 2, 0, 0, 1, 0.3488, 1
1, 674, 2, 0, 1, 0, 0.0188, 1
1, 675, 2, 0, 0, 1, 0.218133333333333, 1
1, 676, 2, 0, 0, 1, 0.6572, 1
1, 677, 2, 0, 0, 1, 0.4908, 1
1, 678, 2, 0, 0, 1, 0.493333333333333, 1
1, 679, 2, 0, 0, 1, 0.526, 1
1, 680, 2, 0, 0, 1, 0.386133333333333, 1
1, 681, 2, 0, 0, 1, 0.474133333333333, 1
1, 682, 2, 0, 0, 1, 0.946266666666667, 1
1, 683, 2, 0, 0, 1, 0.1332, 1
1, 684, 2, 0, 0, 1, 0.443866666666667, 1
1, 685, 2, 0, 0, 1, 0.475866666666667, 1
1, 686, 2, 0, 0, 1, 0.4572, 1
1, 687, 2, 0, 0, 1, 0.732666666666667, 1
1, 688, 2, 0, 0, 1, 0.932666666666667, 1
1, 689, 2, 0, 0, 1, 0.376666666666667, 1
1, 690, 2, 1, 0, 0, 0.959066666666667, 1
1, 691, 2, 0, 0, 1, 0.284133333333333, 1
1, 692, 2, 0, 0, 1, 0.250133333333333, 1
1, 693, 2, 0, 0, 1, 0.624133333333333, 1
1, 694, 2, 0, 0, 1, 0.8092, 1
1, 695, 2, 0, 0, 1, 0.124133333333333, 1
1, 696, 2, 0, 0, 1, 0.9144, 1
1, 697, 2, 0, 0, 1, 0.827066666666667, 1
1, 698, 2, 1, 0, 0, 0.962933333333333, 1
1, 699, 2, 0, 0, 1, 0.808533333333333, 1
1, 700, 2, 0, 0, 1, 0.604933333333333, 1
1, 701, 2, 1, 0, 0, 0.998933333333333, 1
1, 702, 2, 1, 0, 0, 0.990933333333333, 1
1, 703, 2, 1, 0, 0, 0.999733333333333, 1
1, 704, 2, 1, 0, 0, 1, 1
1, 705, 2, 1, 0, 0, 0.999733333333333, 1
1, 706, 2, 1, 0, 0, 0.9928, 1
1, 707, 2, 1, 0, 0, 0.999733333333333, 1
1, 708, 2, 1, 0, 0, 1, 1
1, 709, 2, 1, 0, 0, 0.999333333333333, 1
1, 710, 2, 1, 0, 0, 0.999466666666667, 1
1, 711, 2, 1, 0, 0, 1, 1
1, 712, 2, 1, 0, 0, 1, 1
1, 713, 2, 1, 0, 0, 1, 1
1, 714, 2, 1, 0, 0, 1, 1
1, 715, 2, 1, 0, 0, 0.999733333333333, 1
1, 716, 2, 1, 0, 0, 1, 1
1, 717, 2, 1, 0, 0, 1, 1
1, 718, 2, 1, 0, 0, 0.996533333333333, 1
1, 719, 2, 1, 0, 0, 1, 1
1, 720, 2, 1, 0, 0, 0.997333333333333, 1
1, 721, 2, 1, 0, 0, 0.993333333333333, 1
1, 722, 2, 1, 0, 0, 0.999866666666667, 1
1, 723, 2, 1, 0, 0, 1, 1
1, 724, 2, 1, 0, 0, 0.996, 1
1, 725, 2, 1, 0, 0, 1, 1
1, 726, 2, 1, 0, 0, 0.9996, 1
1, 727, 2, 1, 0, 0, 0.990133333333333, 1
1, 728, 2, 1, 0, 0, 1, 1
1, 729, 2, 1, 0, 0, 0.9988, 1
1, 730, 2, 1, 0, 0, 0.9944, 1
1, 731, 2, 1, 0, 0, 0.999733333333333, 1
1, 732, 2, 1, 0, 0, 0.9904, 1
1, 733, 2, 1, 0, 0, 0.999866666666667, 1
1, 734, 2, 1, 0, 0, 0.999733333333333, 1
1, 735, 2, 1, 0, 0, 0.991733333333333, 1
1, 736, 2, 1, 0, 0, 0.993866666666667, 1
1, 737, 2, 1, 0, 0, 1, 1
1, 738, 2, 1, 0, 0, 1, 1
1, 739, 2, 1, 0, 0, 0.9996, 1
1, 740, 2, 1, 0, 0, 0.992533333333333, 1
1, 741, 2, 1, 0, 0, 0.9984, 1
1, 742, 2, 1, 0, 0, 0.999733333333333, 1
1, 743, 2, 1, 0, 0, 1, 1
1, 744, 2, 1, 0, 0, 1, 1
1, 745, 2, 1, 0, 0, 1, 1
1, 746, 2, 1, 0, 0, 0.999866666666667, 1
1, 747, 2, 1, 0, 0, 0.998533333333333, 1
1, 748, 2, 1, 0, 0, 0.999866666666667, 1
1, 749, 2, 1, 0, 0, 0.999066666666667, 1
1, 750, 2, 1, 0, 0, 0.996933333333333, 1
1, 751, 2, 1, 0, 0, 0.998533333333333, 1
1, 752, 2, 1, 0, 0, 0.998133333333333, 1
1, 753, 2, 1, 0, 0, 0.999866666666667, 1
1, 754, 2, 1, 0, 0, 1, 1
1, 755, 2, 1, 0, 0, 0.996266666666667, 1
1, 756, 2, 1, 0, 0, 1, 1
1, 757, 2, 1, 0, 0, 0.9992, 1
1, 758, 2, 1, 0, 0, 0.996533333333333, 1
1, 759, 2, 1, 0, 0, 0.993066666666667, 1
1, 760, 2, 1, 0, 0, 1, 1
1, 761, 2, 1, 0, 0, 0.998933333333333, 1
1, 762, 2, 1, 0, 0, 0.996666666666667, 1
1, 763, 2, 1, 0, 0, 0.999066666666667, 1
1, 764, 2, 1, 0, 0, 1, 1
1, 765, 2, 1, 0, 0, 0.995066666666667, 1
1, 766, 2, 1, 0, 0, 1, 1
1, 767, 2, 1, 0, 0, 0.9984, 1
1, 768, 2, 1, 0, 0, 0.997333333333333, 1
1, 769, 2, 1, 0, 0, 0.999866666666667, 1
1, 770, 2, 1, 0, 0, 0.9896, 1
1, 771, 2, 1, 0, 0, 1, 1
1, 772, 2, 1, 0, 0, 0.999733333333333, 1
1, 773, 2, 1, 0, 0, 0.999333333333333, 1
1, 774, 2, 1, 0, 0, 0.998933333333333, 1
1, 775, 2, 1, 0, 0, 0.995733333333333, 1
1, 776, 2, 1, 0, 0, 0.9996, 1
1, 777, 2, 1, 0, 0, 0.9976, 1
1, 778, 2, 1, 0, 0, 0.998266666666667, 1
1, 779, 2, 1, 0, 0, 1, 1
1, 780, 2, 1, 0, 0, 0.999866666666667, 1
1, 781, 2, 1, 0, 0, 0.994933333333333, 1
1, 782, 2, 1, 0, 0, 1, 1
1, 783, 2, 1, 0, 0, 0.990933333333333, 1
1, 784, 2, 1, 0, 0, 1, 1
1, 785, 2, 1, 0, 0, 0.9976, 1
1, 786, 2, 1, 0, 0, 0.994666666666667, 1
1, 787, 2, 1, 0, 0, 0.992266666666667, 1
1, 788, 2, 1, 0, 0, 0.999466666666667, 1
1, 789, 2, 1, 0, 0, 0.996933333333333, 1
1, 790, 2, 1, 0, 0, 0.9988, 1
1, 791, 2, 1, 0, 0, 0.998666666666667, 1
1, 792, 2, 1, 0, 0, 0.992666666666667, 1
1, 793, 2, 1, 0, 0, 0.9992, 1
1, 794, 2, 1, 0, 0, 0.998, 1
1, 795, 2, 1, 0, 0, 0.998666666666667, 1
1, 796, 2, 1, 0, 0, 0.9992, 1
1, 797, 2, 1, 0, 0, 0.9984, 1
1, 798, 2, 1, 0, 0, 1, 1
1, 799, 2, 1, 0, 0, 0.999866666666667, 1
1, 800, 2, 1, 0, 0, 0.957333333333333, 1
1, 801, 2, 1, 0, 0, 1, 1
1, 802, 2, 1, 0, 0, 0.991866666666667, 1
1, 803, 2, 1, 0, 0, 1, 1
1, 804, 2, 1, 0, 0, 0.990533333333333, 1
1, 805, 2, 1, 0, 0, 0.9936, 1
1, 806, 2, 1, 0, 0, 0.997333333333333, 1
1, 807, 2, 1, 0, 0, 0.999733333333333, 1
1, 808, 2, 1, 0, 0, 1, 1
1, 809, 2, 1, 0, 0, 0.999733333333333, 1
1, 810, 2, 1, 0, 0, 1, 1
1, 811, 2, 1, 0, 0, 0.9944, 1
1, 812, 2, 1, 0, 0, 1, 1
1, 813, 2, 1, 0, 0, 1, 1
1, 814, 2, 1, 0, 0, 1, 1
1, 815, 2, 1, 0, 0, 1, 1
1, 816, 2, 1, 0, 0, 0.9984, 1
1, 817, 2, 1, 0, 0, 0.999733333333333, 1
1, 818, 2, 1, 0, 0, 0.997333333333333, 1
1, 819, 2, 1, 0, 0, 0.999466666666667, 1
1, 820, 2, 1, 0, 0, 1, 1
1, 821, 2, 1, 0, 0, 0.999466666666667, 1
1, 822, 2, 1, 0, 0, 0.9976, 1
1, 823, 2, 1, 0, 0, 0.999866666666667, 1
1, 824, 2, 1, 0, 0, 0.993733333333333, 1
1, 825, 2, 1, 0, 0, 0.9976, 1
1, 826, 2, 1, 0, 0, 0.995333333333333, 1
1, 827, 2, 1, 0, 0, 0.999866666666667, 1
1, 828, 2, 1, 0, 0, 0.995733333333333, 1
1, 829, 2, 1, 0, 0, 0.998533333333333, 1
1, 830, 2, 1, 0, 0, 1, 1
1, 831, 2, 1, 0, 0, 0.995066666666667, 1
1, 832, 2, 1, 0, 0, 1, 1
1, 833, 2, 1, 0, 0, 1, 1
1, 834, 2, 1, 0, 0, 0.999333333333333, 1
1, 835, 2, 1, 0, 0, 0.998666666666667, 1
1, 836, 2, 1, 0, 0, 0.9968, 1
1, 837, 2, 1, 0, 0, 1, 1
1, 838, 2, 1, 0, 0, 0.9916, 1
1, 839, 2, 1, 0, 0, 0.9996, 1
1, 840, 2, 1, 0, 0, 0.994, 1
1, 841, 2, 1, 0, 0, 0.998133333333333, 1
1, 842, 2, 1, 0, 0, 1, 1
1, 843, 2, 1, 0, 0, 0.999733333333333, 1
1, 844, 2, 1, 0, 0, 1, 1
1, 845, 2, 1, 0, 0, 0.999866666666667, 1
1, 846, 2, 1, 0, 0, 0.997733333333333, 1
1, 847, 2, 1, 0, 0, 0.999066666666667, 1
1, 848, 2, 1, 0, 0, 0.999733333333333, 1
1, 849, 2, 1, 0, 0, 0.999066666666667, 1
1, 850, 2, 1, 0, 0, 0.9984, 1
1, 851, 2, 1, 0, 0, 0.996, 1
1, 852, 2, 1, 0, 0, 0.998933333333333, 1
1, 853, 2, 1, 0, 0, 0.998133333333333, 1
1, 854, 2, 1, 0, 0, 0.999466666666667, 1
1, 855, 2, 1, 0, 0, 1, 1
1, 856, 2, 1, 0, 0, 1, 1
1, 857, 2, 1, 0, 0, 0.999866666666667, 1
1, 858, 2, 1, 0, 0, 1, 1
1, 859, 2, 1, 0, 0, 0.999333333333333, 1
1, 860, 2, 1, 0, 0, 0.999733333333333, 1
1, 861, 2, 1, 0, 0, 0.999733333333333, 1
1, 862, 2, 1, 0, 0, 0.996, 1
1, 863, 2, 1, 0, 0, 1, 1
1, 864, 2, 1, 0, 0, 0.9988, 1
1, 865, 2, 1, 0, 0, 0.9996, 1
1, 866, 2, 1, 0, 0, 0.9984, 1
1, 867, 2, 1, 0, 0, 1, 1
1, 868, 2, 1, 0, 0, 1, 1
1, 869, 2, 1, 0, 0, 0.997733333333333, 1
1, 870, 2, 1, 0, 0, 0.998933333333333, 1
1, 871, 2, 1, 0, 0, 0.9964, 1
1, 872, 2, 1, 0, 0, 1, 1
1, 873, 2, 1, 0, 0, 1, 1
1, 874, 2, 1, 0, 0, 0.988933333333333, 1
1, 875, 2, 1, 0, 0, 0.999733333333333, 1
1, 876, 2, 1, 0, 0, 0.997333333333333, 1
1, 877, 2, 1, 0, 0, 1, 1
1, 878, 2, 1, 0, 0, 0.999466666666667, 1
1, 879, 2, 1, 0, 0, 1, 1
1, 880, 2, 1, 0, 0, 0.999333333333333, 1
1, 881, 2, 1, 0, 0, 1, 1
1, 882, 2, 1, 0, 0, 0.999866666666667, 1
1, 883, 2, 1, 0, 0, 0.978533333333333, 1
1, 884, 2, 1, 0, 0, 0.998266666666667, 1
1, 885, 2, 1, 0, 0, 0.999866666666667, 1
1, 886, 2, 1, 0, 0, 0.9952, 1
1, 887, 2, 1, 0, 0, 0.999866666666667, 1
1, 888, 2, 1, 0, 0, 1, 1
1, 889, 2, 1, 0, 0, 1, 1
1, 890, 2, 1, 0, 0, 0.997866666666667, 1
1, 891, 2, 0, 0, 1, 0.9036, 1
1, 892, 2, 1, 0, 0, 0.990933333333333, 1
1, 893, 2, 1, 0, 0, 0.994, 1
1, 894, 2, 1, 0, 0, 0.9996, 1
1, 895, 2, 1, 0, 0, 1, 1
1, 896, 2, 1, 0, 0, 0.9976, 1
1, 897, 2, 1, 0, 0, 0.9524, 1
1, 898, 2, 1, 0, 0, 0.999066666666667, 1
1, 899, 2, 1, 0, 0, 0.999866666666667, 1
1, 900, 2, 1, 0, 0, 0.999866666666667, 1
